t,x,y,z,v,accel
0.000000000000000000e+00,6.700000000000000400e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,6.700000000000000400e-02,6.185999999999999832e-02,1.000000000000000021e-02,7.000000000000061728e-03,3.500000000000030864e-01
4.000000000000000083e-02,6.700000000000000400e-02,6.144000000000000156e-02,1.000000000000000021e-02,2.099999999999983824e-02,6.999999999999888534e-01
5.999999999999999778e-02,6.726000000000000034e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.555386467836130715e-02,6.519202405202568773e-01
8.000000000000000167e-02,6.816970562748476958e-02,6.083029437251522703e-02,1.000000000000000021e-02,4.626997754152949865e-02,1.759219376241180299e+00
1.000000000000000056e-01,6.900000000000000577e-02,5.991421356237309342e-02,1.000000000000000021e-02,6.181813641119282554e-02,1.876469525303180008e+00
1.199999999999999956e-01,6.900000000000000577e-02,5.837421356237309372e-02,1.000000000000000021e-02,7.699999999999998512e-02,2.596468636079788617e+00
1.400000000000000133e-01,6.900000000000000577e-02,5.655421356237309849e-02,1.000000000000000021e-02,9.099999999999976164e-02,6.999999999999888534e-01
1.600000000000000033e-01,6.900000000000000577e-02,5.445421356237309385e-02,1.000000000000000021e-02,1.050000000000002320e-01,7.000000000000234923e-01
1.799999999999999933e-01,6.900000000000000577e-02,5.207421356237310062e-02,1.000000000000000021e-02,1.189999999999996616e-01,6.999999999999714229e-01
2.000000000000000111e-01,6.900000000000000577e-02,4.941421356237309104e-02,1.000000000000000021e-02,1.330000000000004790e-01,7.000000000000408118e-01
2.200000000000000011e-01,6.900000000000000577e-02,4.647421356237309981e-02,1.000000000000000021e-02,1.469999999999995477e-01,6.999999999999534372e-01
2.399999999999999911e-01,6.705843579026397883e-02,4.405843579026396534e-02,1.000000000000000021e-02,1.549649462357895191e-01,5.027723468891472258e+00
2.600000000000000089e-01,6.800314575050761534e-02,4.100000000000000172e-02,1.000000000000000021e-02,1.600508231168391304e-01,7.392389630808872347e+00
2.800000000000000266e-01,7.136893218813453177e-02,4.200000000000000261e-02,1.000000000000000021e-02,1.755599494739139843e-01,1.181432191585548708e+01
2.999999999999999889e-01,7.501471862576142291e-02,4.100000000000000172e-02,1.000000000000000021e-02,1.890222126416904735e-01,5.048762224545731314e+00
3.200000000000000067e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,1.059724347883217233e+00,5.887732841502574388e+01
3.400000000000000244e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,5.298621739416085319e+01
3.599999999999999867e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.131836819803593297e-01,6.800000000000000488e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.331836819803593475e-01,6.800000000000000488e-02,6.099999999999999867e-02,5.000000000000000278e-02,2.000000000000000000e+00,1.000000000000000000e+02
6.531836819803593652e-01,6.819295276424755525e-02,6.094737651884157836e-02,5.000000000000000278e-02,1.000000000000017021e-02,1.000012499921875957e+02
6.731836819803593830e-01,6.877181105699019248e-02,6.078950607536631051e-02,5.000000000000000278e-02,2.999999999999993297e-02,9.999999999999881206e-01
6.931836819803594008e-01,6.973657487822791656e-02,6.052638866957420205e-02,5.000000000000000278e-02,4.999999999999960726e-02,9.999999999999835687e-01
7.131836819803593075e-01,7.108724422796074138e-02,6.015802430146525298e-02,5.000000000000000278e-02,6.999999999999995115e-02,1.000000000000017097e+00
7.331836819803593253e-01,7.282381910618866694e-02,5.968441297103945636e-02,5.000000000000000278e-02,9.000000000000038525e-02,1.000000000000021538e+00
7.531836819803593430e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,3.200877125495686926e-01,1.150438562747841331e+01
7.731836819803593608e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,0.000000000000000000e+00,1.600438562747843463e+01
7.931836819803593785e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.131836819803592853e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.331836819803593031e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.467416764548474362e-01,7.900000000000000078e-02,5.800000000000000294e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.467416764548474362e-01,7.900000000000000078e-02,5.800000000000000294e-02,1.000000000000000021e-02,2.000000000000000000e+00,1.000000000000000000e+02
8.667416764548474539e-01,7.890100505063388225e-02,5.790100505063388442e-02,1.000000000000000021e-02,7.000000000000131985e-03,1.000006124981242266e+02
8.867416764548474717e-01,7.860402020253554056e-02,5.760402020253553579e-02,1.000000000000000021e-02,2.099999999999966130e-02,6.999999999999764189e-01
9.067416764548474895e-01,7.810904545570494795e-02,5.710904545570495011e-02,1.000000000000000021e-02,3.500000000000041273e-02,7.000000000000377032e-01
9.267416764548473962e-01,7.799999999999999989e-02,5.617421356237310009e-02,1.000000000000000021e-02,4.705851623777335124e-02,1.462907479723549287e+00
9.467416764548474140e-01,7.723223304703363823e-02,5.523223304703363257e-02,1.000000000000000021e-02,6.076169404621756254e-02,1.646900713747883938e+00
9.667416764548474317e-01,7.714960461480710463e-02,5.414960461480709808e-02,1.000000000000000021e-02,5.428885198817292451e-02,1.748564820656913543e+00
9.867416764548474495e-01,7.799999999999999989e-02,5.561735931288071255e-02,1.000000000000000021e-02,8.481562599065310681e-02,6.789232078810308657e+00
1.006741676454847356e+00,7.921435641587182275e-02,5.678564358412818702e-02,1.000000000000000021e-02,8.425481652720664960e-02,1.178320224929055859e+00
1.026741676454847374e+00,8.089727055509579601e-02,5.510272944490419988e-02,1.000000000000000021e-02,1.189999999999998004e-01,7.223606576698693438e+00
1.046741676454847392e+00,8.100000000000000255e-02,5.248528137423857931e-02,1.000000000000000021e-02,1.309731627231463247e-01,4.589619631011246703e+00
1.066741676454847410e+00,8.100000000000000255e-02,4.954528137423858114e-02,1.000000000000000021e-02,1.469999999999999085e-01,8.462900137056138528e-01
1.086741676454847427e+00,7.910868832195813716e-02,4.889131167804185857e-02,1.000000000000000021e-02,1.000591853235020395e-01,7.417460150467793945e+00
1.106741676454847445e+00,7.706792206135787415e-02,5.100000000000000366e-02,1.000000000000000021e-02,1.467250265766464057e-01,6.916744175153457519e+00
1.126741676454847463e+00,7.499999999999999722e-02,4.928792206135787501e-02,1.000000000000000021e-02,1.342340541725132730e-01,9.552156908146512748e+00
1.146741676454847481e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,4.343850427089157584e-01,2.802168715277341349e+01
1.166741676454847498e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,2.171925213544578526e+01
1.186741676454847516e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.206741676454847312e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.226741676454847330e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.246741676454847347e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.266741676454847365e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.286741676454847383e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.306741676454847401e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.326741676454847418e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.346741676454847436e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.366741676454847454e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.386741676454847472e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.406741676454847489e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.426741676454847507e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.444144838351476556e+00,7.900000000000000078e-02,5.700000000000000205e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.464144838351476574e+00,7.900000000000000078e-02,5.700000000000000205e-02,5.000000000000000278e-02,2.000000000000000000e+00,1.000000000000000000e+02
1.484144838351476592e+00,7.888000000000000567e-02,5.716000000000000247e-02,5.000000000000000278e-02,9.999999999999870104e-03,1.000012499921875957e+02
1.504144838351476610e+00,7.852000000000000646e-02,5.764000000000000373e-02,5.000000000000000278e-02,3.000000000000002665e-02,1.000000000000007772e+00
1.524144838351476627e+00,7.792000000000000315e-02,5.843999999999999889e-02,5.000000000000000278e-02,4.999999999999990563e-02,9.999999999999938938e-01
1.544144838351476645e+00,7.599999999999999811e-02,6.099999999999999867e-02,5.000000000000000278e-02,1.600000000000001144e-01,5.500000000000011546e+00
1.564144838351476663e+00,7.599999999999999811e-02,6.099999999999999867e-02,5.000000000000000278e-02,0.000000000000000000e+00,8.000000000000005329e+00
1.584144838351476459e+00,7.599999999999999811e-02,6.099999999999999867e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.604144838351476476e+00,7.599999999999999811e-02,6.099999999999999867e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.605566194588786022e+00,7.599999999999999811e-02,6.099999999999999867e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.605566194588786022e+00,7.599999999999999811e-02,6.099999999999999867e-02,1.000000000000000021e-02,2.000000000000000000e+00,1.000000000000000000e+02
1.625566194588786040e+00,7.590100505063387959e-02,6.090100505063388014e-02,1.000000000000000021e-02,7.000000000000131985e-03,1.000006124981242266e+02
1.645566194588786058e+00,7.560402020253553790e-02,6.060402020253553151e-02,1.000000000000000021e-02,2.099999999999966130e-02,6.999999999999764189e-01
1.665566194588786075e+00,7.510904545570494528e-02,6.010904545570494584e-02,1.000000000000000021e-02,3.500000000000041273e-02,7.000000000000377032e-01
1.685566194588786093e+00,7.499999999999999722e-02,5.917421356237309582e-02,1.000000000000000021e-02,4.705851623777335124e-02,1.462907479723549287e+00
1.705566194588786111e+00,7.499999999999999722e-02,5.791421356237309165e-02,1.000000000000000021e-02,6.300000000000020861e-02,8.574132937360630091e-01
1.725566194588786129e+00,7.499999999999999722e-02,5.637421356237309195e-02,1.000000000000000021e-02,7.699999999999998512e-02,6.999999999999888534e-01
1.745566194588786146e+00,7.499999999999999722e-02,5.455421356237309671e-02,1.000000000000000021e-02,9.099999999999976164e-02,6.999999999999888534e-01
1.765566194588785942e+00,7.499999999999999722e-02,5.554578643762690671e-02,1.000000000000000021e-02,4.957864376269049966e-02,7.028932188134512593e+00
1.785566194588785960e+00,7.499999999999999722e-02,5.792578643762689994e-02,1.000000000000000021e-02,1.189999999999996616e-01,3.471067811865458097e+00
1.805566194588785978e+00,7.612132034355964527e-02,6.012132034355963800e-02,1.000000000000000021e-02,1.232652469776152337e-01,2.840980302577303718e+00
1.825566194588785995e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,6.213203435596424684e-02,3.347554720848353593e+00
1.845566194588786013e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,3.106601717798212370e+00
1.865566194588786031e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.885566194588786049e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.905566194588786066e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.925566194588786084e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.945566194588786102e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.965566194588785898e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.985566194588785915e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.005566194588785933e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.021764694613437996e+00,7.699999999999999900e-02,6.099999999999999867e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.041764694613438014e+00,7.699999999999999900e-02,6.099999999999999867e-02,5.000000000000000278e-02,2.000000000000000000e+00,1.000000000000000000e+02
2.061764694613438031e+00,7.680843474295577511e-02,6.105746957711327000e-02,5.000000000000000278e-02,9.999999999999726122e-03,1.000012499921875957e+02
2.081764694613438049e+00,7.623373897182307568e-02,6.122987830845307705e-02,5.000000000000000278e-02,3.000000000000040828e-02,1.000000000000033973e+00
2.101764694613438067e+00,7.527591268660192847e-02,6.151722619401941983e-02,5.000000000000000278e-02,4.999999999999975991e-02,9.999999999999675815e-01
2.121764694613438085e+00,7.393495588729231960e-02,6.191951323381230526e-02,5.000000000000000278e-02,6.999999999999988176e-02,1.000000000000005773e+00
2.141764694613438103e+00,7.221086857389423519e-02,6.243673942783172642e-02,5.000000000000000278e-02,9.000000000000055178e-02,1.000000000000033973e+00
2.161764694613438120e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,2.720153254455269232e-01,9.100766272276318958e+00
2.181764694613438138e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,1.360076627227634738e+01
2.201764694613438156e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.221764694613438174e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.241764694613438191e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.246120330786366193e+00,6.700000000000000400e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.246120330786366193e+00,6.700000000000000400e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.000000000000000000e+00,1.000000000000000000e+02
2.266120330786366210e+00,6.714000000000000523e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.000000000000061728e-03,1.000006124981242266e+02
2.286120330786366228e+00,6.756000000000000894e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.100000000000018519e-02,7.000000000000061728e-01
2.306120330786366246e+00,6.826000000000000123e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.499999999999961475e-02,6.999999999999714229e-01
2.326120330786366264e+00,6.924000000000000987e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.900000000000043210e-02,7.000000000000408118e-01
2.346120330786366281e+00,7.050000000000000711e-02,6.400000000000000133e-02,1.000000000000000021e-02,6.299999999999986167e-02,6.999999999999714229e-01
2.366120330786366299e+00,7.204000000000000681e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.699999999999998512e-02,7.000000000000061728e-01
2.386120330786366317e+00,7.386000000000000898e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.100000000000010858e-02,7.000000000000061728e-01
2.406120330786366335e+00,7.595999999999999974e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.049999999999995381e-01,6.999999999999714229e-01
2.426120330786366353e+00,7.834000000000000685e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.190000000000003555e-01,7.000000000000408118e-01
2.446120330786366370e+00,8.100000000000000255e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.329999999999997851e-01,6.999999999999714229e-01
2.466120330786366388e+00,8.337178715550190577e-02,6.262821284449809900e-02,1.000000000000000021e-02,1.369961159212534918e-01,3.504342523689074618e+00
2.486120330786365962e+00,8.500000000000000611e-02,6.008264068711929168e-02,1.000000000000000021e-02,1.510878442778471054e-01,3.473717377155150388e+00
2.506120330786366424e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.722753349519480892e-01,4.929374941163908375e+01
2.526120330786365997e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,4.361376674759740979e+01
2.546120330786366015e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.566120330786366033e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.586120330786366051e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.606120330786366068e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.626120330786366086e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
